url,commit_message,num_files_changed,num_lines_changed,num_lines_per_file,gunning_fog_approx,num_chars,num_words,closes_issue,num_sentences,words_per_sentence,chars_per_word,rank_message_length,rank_message_readability,rank_commit_size,rank_commit_overall
https://api.github.com/repos/golang/go/commits/e3c58bbeb8c76fa3abc0f7153edbab72208c1f88,os: do not use procfs for os. Executable in dragonfly.   procfs(5) is not always mounted in DragonFly BSD.  for example during.   the binary package build with synth.  os. Executable() consumers.   will then fail.  we've spotted this when trying to build tinygo:.     [. ].     copying source files.     . /build/tinygo build-builtins -target=armv6m-none-eabi [. ].     panic: could not get executable path: readlink /proc/curproc/file:.     no such file or directory.     [. ].   Use KERN_PROC_PATHNAME as FreeBSD does. Change-Id: Ic65bea02cd0309fb24dec8ba8d2b151d1acde67b. GitHub-Last-Rev: 083120a43b3158bb45d7e1a66fa32e3335a2d407. GitHub-Pull-Request: golang/go#36826. Reviewed-on: https://go-review. googlesource. com/c/go/+/216622. Run-TryBot: Tobias Klauser <tobias. klauser@gmail. com>. TryBot-Result: Go Bot <gobot@golang. org>. Reviewed-by: Tobias Klauser <tobias. klauser@gmail. com>. Trust: Brad Fitzpatrick <bradfitz@golang. org>,4,84,21,11.79942726,942,97,FALSE,36,2.888888889,9.711340206,1,1,2,1.333333333
https://api.github.com/repos/jimweirich/builder/commits/28abeb71322d1fa2be5dd1f5fb8f356a8b6e2b44,Add travis-ci config.,1,9,9,13.93333333,23,3,FALSE,2,1.5,7.666666667,3,5,5,4.333333333
https://api.github.com/repos/apache/hadoop/commits/31477a224f2eddc78e19a9426f5ec6182193cc00,YARN-10460.  Upgrading to JUnit 4. 13 causes tests in TestNodeStatusUpdater to fail.  Contributed by Peter Bacsko,3,20,6.666666667,7.114285714,114,14,FALSE,4,4,8.142857143,4,5,5,4.666666667
https://api.github.com/repos/CocoaPods/CocoaPods/commits/557aa01283f166991f2f29e9ba7ae9dafc8fd2ea,Create a BananaLib that will be used to build an xcframework using the Xcode 11 style of debug symbol placement,10,441,44.1,13.91578947,112,19,FALSE,1,20,5.894736842,3,5,1,3
https://api.github.com/repos/twbs/bootstrap/commits/afc0e83ecc00e748a617861be3318522069bd3eb,Update bs-table shortcode (#31803),1,12,12,14.53333333,35,3,FALSE,1,4,11.66666667,2,5,5,4
https://api.github.com/repos/twbs/bootstrap/commits/4fca7ddd7349f657fccf9c8864fc64f4b1e4e5a6,"Update optimize. md. For some weird reason.  using ""Exports"" as the callout header leads to TypeError coming from clipboard. js",1,7,7,3.6,132,20,FALSE,5,4,6.6,4,4,5,4.333333333
https://api.github.com/repos/Homebrew/brew/commits/672bb870ef44d546e4a25eab02c0be8e01fa2cf8,Make python@3. 9 the main formula,1,2,2,9,34,5,FALSE,2,3,6.8,5,5,5,5
https://api.github.com/repos/gatsbyjs/gatsby/commits/5acfb605e971a6296a4dd588eb5a96031f9948cd,perf(gatsby): cache `createNodeId` locally (#27686). * perf(gatsby): cache `createNodeId` locally. * Drop a log.  add some tests. * Old comment. * Use double layered cache to separate namespace properly. * Update comments,2,111,55.5,7.63956044,222,26,FALSE,7,4.571428571,8.538461538,3,2,1,2
https://api.github.com/repos/zeromq/libzmq/commits/e7974c3b72355a37b982fe937574a72d52838112,Merge pull request #4028 from sigiesec/test-coverage. Some improvements to the test coverage job,6,192,32,12.4,97,12,FALSE,2,6.5,8.083333333,4,4,1,3
https://api.github.com/repos/Alamofire/Alamofire/commits/4210ed5275220afc86e10f79efcd5dae456f1df3,Fix Combine Test Failure on 2020 OSes (#3284). * Skip specific cancellation tests on 2020 OSes. * Reenable testing on iOS 14. * Only build for Swift 5. 1.  don’t test.,2,46,23,10.34805195,169,22,TRUE,7,4.428571429,7.681818182,3,3,4,4.333333333
